character,skillType,skillTitle,type,label,lv10
布兰特,常态攻击,常态攻击: 船长的狂想演出,damage,空中攻击第三段空翻伤害,33.80% + 59.15%
布兰特,常态攻击,常态攻击: 船长的狂想演出,damage,空中攻击第四段伤害,101.53% + 25.39%*3 + 76.15%
布兰特,常态攻击,常态攻击: 船长的狂想演出,damage,闪避反击伤害,38.03%*3 + 57.04%*2
布兰特,共鸣技能,共鸣技能: 起锚！,damage,技能伤害,200.35% + 133.57%
布兰特,共鸣技能,共鸣技能: 起锚！,damage,下落攻击伤害,104.78%
布兰特,共鸣回路,共鸣回路: 海中戏剧,damage,火焰归亡曲伤害,47.22%*2 + 94.44% + 188.87%*2 + 1322.09%
布兰特,共鸣解放,共鸣解放: 直到世界尽头,damage,技能伤害,85.06%*4 + 340.21%
布兰特,变奏技能,变奏技能: 为我！,damage,技能伤害,202.79% + 50.70%
洛可可,常态攻击,佩洛，悠着点,damage,第一段伤害,73.18%
洛可可,常态攻击,佩洛，悠着点,damage,第二段伤害,38.14%*3
洛可可,常态攻击,佩洛，悠着点,damage,第三段伤害,33.80%*2 + 101.40%
洛可可,常态攻击,佩洛，悠着点,damage,第四段伤害,104.19%*2
洛可可,常态攻击,佩洛，悠着点,damage,重击伤害,168.99%
洛可可,常态攻击,佩洛，悠着点,damage,空中攻击伤害,104.78%
洛可可,常态攻击,佩洛，悠着点,damage,闪避反击伤害,68.90%*3
洛可可,共鸣技能,高难度设计,damage,技能伤害,61.47%*8
洛可可,共鸣回路,道具师的自我修养,damage,第一段伤害,322.08%
洛可可,共鸣回路,道具师的自我修养,damage,第二段伤害,339.97%
洛可可,共鸣回路,道具师的自我修养,damage,第三段伤害,357.86%
洛可可,共鸣解放,即兴喜剧，开场,damage,技能伤害,278.34%*3
洛可可,变奏技能,佩洛，来帮忙,damage,技能伤害,168.99%
珂莱塔,常态攻击,缄默执行,damage,普攻第一段伤害,54.08%
珂莱塔,常态攻击,缄默执行,damage,普攻第二段伤害,39.55% + 39.55% + 52.73%
珂莱塔,常态攻击,缄默执行,damage,必要性手段第一段伤害,65.91%
珂莱塔,常态攻击,缄默执行,damage,必要性手段第二段伤害,60.08% + 73.43%
珂莱塔,常态攻击,缄默执行,damage,必要性手段第三段伤害,139.93% + 23.33%*4
珂莱塔,常态攻击,缄默执行,damage,重击伤害,22.82%*2 + 22.82%*2 + 60.84%
珂莱塔,常态攻击,缄默执行,damage,限制性策略伤害,34.23%*2 + 34.23%*2 + 91.26%
珂莱塔,常态攻击,缄默执行,damage,空中攻击伤害,104.78%
珂莱塔,常态攻击,缄默执行,damage,礼节性问候伤害,107.99% + 131.99%
珂莱塔,常态攻击,缄默执行,damage,闪避反击伤害,103.77% + 137.55%
珂莱塔,共鸣技能,暴力美学,damage,技能伤害,144.11% + 144.11%
珂莱塔,共鸣技能,暴力美学,damage,示我璀璨伤害,112.73% + 112.73% + 338.18%
珂莱塔,共鸣回路,艺间巡礼,damage,末路见行伤害,66.83%*5 + 501.21%
珂莱塔,共鸣解放,新浪潮时代,damage,技能伤害,402.71%
珂莱塔,共鸣解放,新浪潮时代,damage,死兆伤害,183.64% + 14.50%*4
珂莱塔,共鸣解放,新浪潮时代,damage,致死以终伤害,644.33%
珂莱塔,变奏技能,入冬叹调,damage,技能伤害,178.93% + 59.65%*2
椿,常态攻击,常态攻击: 育种,damage,第一段伤害,62.53%
椿,常态攻击,常态攻击: 育种,damage,第二段伤害,46.48%*2
椿,常态攻击,常态攻击: 育种,damage,第三段伤害,50.70%*3
椿,常态攻击,常态攻击: 育种,damage,第四段伤害,24.70%*20
椿,常态攻击,常态攻击: 育种,damage,第五段伤害,48.17%*4
椿,常态攻击,常态攻击: 育种,damage,重击伤害,88.14%*3
椿,常态攻击,常态攻击: 育种,damage,空中攻击伤害,65.61%*2
椿,常态攻击,常态攻击: 育种,damage,闪避反击伤害,99.40%*3
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,红椿盛绽伤害,113.62%*2
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,蔓舞第一段伤害,96.33%
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,蔓舞第二段伤害,45.63%*2
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,蔓舞第三段伤害,21.95%*6
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,蔓舞第四段伤害,67.59%*3
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,烬华蔓舞伤害,21.95%*19
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,黯蕊猎心伤害,52.61%*5
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,旋舞伤害,52.95%*3
椿,共鸣技能,共鸣技能: 盛放与凋零的轮舞,damage,偿赎伤害,113.33%*2
椿,共鸣回路,共鸣回路: 植物性宇宙,damage,一日花伤害,1262.45%
椿,共鸣解放,共鸣解放: 芳华绽烬,damage,技能伤害,1202.81%
椿,变奏技能,变奏技能: 八千春秋,damage,技能伤害,198.81%
守岸人,常态攻击,真源构演,damage,普攻第一段伤害,31.78%
守岸人,常态攻击,真源构演,damage,普攻第二段伤害,23.86%*2
守岸人,常态攻击,真源构演,damage,普攻第三段伤害,23.32%*3
守岸人,常态攻击,真源构演,damage,普攻第四段伤害,72.72%
守岸人,常态攻击,真源构演,damage,重击伤害,45.81%
守岸人,常态攻击,真源构演,damage,下落攻击伤害,73.96%
守岸人,常态攻击,真源构演,damage,闪避反击伤害,87.48%*2
守岸人,共鸣技能,混沌理论,damage,黯星·蝶伤害,31.31%
守岸人,共鸣回路,群星漫响,damage,耀星·蝶伤害,37.29%
守岸人,共鸣回路,群星漫响,damage,演绎伤害,18.97%*5
守岸人,共鸣回路,群星漫响,damage,衍变伤害,73.96%
守岸人,共鸣解放,终末回环,healing,治疗量,438 + 2.39%生命
守岸人,变奏技能,故此证明,damage,启迪伤害,45.30%*5
守岸人,变奏技能,故此证明,damage,洞悉伤害,19.64%*3生命
折枝,常态攻击,轻云淡墨,damage,第一段伤害,41.76%*2
折枝,常态攻击,轻云淡墨,damage,第二段伤害,20.55%*5
折枝,常态攻击,轻云淡墨,damage,第三段伤害,133.61%
折枝,常态攻击,轻云淡墨,damage,重击伤害,112.72%
折枝,常态攻击,轻云淡墨,damage,空中攻击伤害,24.95%*5 + 104.78%
折枝,常态攻击,轻云淡墨,damage,闪避反击伤害,29.07%*5
折枝,共鸣技能,以形写神,damage,短按技能伤害,98.42%*3
折枝,共鸣技能,以形写神,damage,长按技能伤害,98.42%*3
折枝,共鸣技能,以形写神,damage,空中短按伤害,98.42%*3
折枝,共鸣回路,妙笔丹青,damage,重击·构形伤害,83.01%*3
折枝,共鸣回路,妙笔丹青,damage,神来之笔伤害,298.22%
折枝,共鸣回路,妙笔丹青,damage,极意·神来之笔伤害,119.29%*3
折枝,共鸣解放,虚实境趣,damage,墨鹤伤害,65.21%
折枝,变奏技能,柔翰生辉,damage,技能伤害,86.16%*3
相里要,常态攻击,问难,damage,第一段伤害,33.11%*2
相里要,常态攻击,问难,damage,第二段伤害,99.61%
相里要,常态攻击,问难,damage,第三段伤害,39.76%*3
相里要,常态攻击,问难,damage,第四段伤害,53.05%*2 + 26.53%
相里要,常态攻击,问难,damage,第五段伤害,198.81%
相里要,常态攻击,问难,damage,重击伤害,82.81%*2
相里要,常态攻击,问难,damage,空中攻击伤害,123.27%
相里要,常态攻击,问难,damage,闪避反击伤害,238.58%
相里要,共鸣技能,基本推衍,damage,技能伤害,198.81%
相里要,共鸣回路,察类明故,damage,应刃伤害,397.82%
相里要,共鸣回路,察类明故,damage,万方法则伤害,95.73%*4 + 255.28%
相里要,共鸣回路,察类明故,damage,解裂重构伤害,21.87%*4 + 65.61%*2
相里要,共鸣解放,思维矩阵,damage,思维矩阵伤害,1466.06%
相里要,共鸣解放,思维矩阵,damage,枢机·勘破第一段伤害,119.67%
相里要,共鸣解放,思维矩阵,damage,枢机·勘破第二段伤害,60.92%*4
相里要,共鸣解放,思维矩阵,damage,枢机·勘破第三段伤害,133.25%*2
相里要,共鸣解放,思维矩阵,damage,一相万殊伤害,49.59%*3 + 173.55%*2
相里要,共鸣解放,思维矩阵,damage,知无定形伤害,38.83%*2 + 310.58%
相里要,变奏技能,正理,damage,技能伤害,99.41%*2
长离,常态攻击,衔火洞明,damage,普攻第一段伤害,29.49%*2
长离,常态攻击,衔火洞明,damage,普攻第二段伤害,35.49%*2
长离,常态攻击,衔火洞明,damage,普攻第三段伤害,36.45%*3
长离,常态攻击,衔火洞明,damage,普攻第四段伤害,50.70% + 29.58%*4
长离,常态攻击,衔火洞明,damage,空中攻击第一段伤害,61.35%
长离,常态攻击,衔火洞明,damage,空中攻击第二段伤害,50.87%*2
长离,常态攻击,衔火洞明,damage,空中攻击第三段伤害,44.00%*3
长离,常态攻击,衔火洞明,damage,空中攻击第四段伤害,38.03% + 22.18%*4
长离,共鸣技能,赫羽三相,damage,心眼·劫伤害,81.88%*3 + 163.76%
长离,共鸣技能,赫羽三相,damage,心眼·征伤害,58.95%*2 + 82.52% + 94.31%
长离,共鸣技能,赫羽三相,damage,心眼·冲伤害,72.68% + 109.02%
长离,共鸣回路,焚身以火,damage,焚身以火伤害,39.25%*5 + 457.85%
长离,共鸣解放,离火照丹心,damage,技能伤害,1212.75%
长离,变奏技能,天道持枢,damage,技能伤害,44.50% + 25.96%*4
今汐,常态攻击,浮光霁寒,damage,第一段伤害,66.47%
今汐,常态攻击,浮光霁寒,damage,第二段伤害,38.99% + 19.50%*3
今汐,常态攻击,浮光霁寒,damage,第三段伤害,10.65%*7 + 31.94%
今汐,常态攻击,浮光霁寒,damage,第四段伤害,63.09% + 94.63%
今汐,常态攻击,浮光霁寒,damage,重击伤害,23.86%*5 + 35.79% + 83.51%
今汐,常态攻击,浮光霁寒,damage,空中攻击伤害,12.33% + 24.66% + 86.29%
今汐,常态攻击,浮光霁寒,damage,闪避反击伤害,14.68%*7 + 44.02%
今汐,共鸣技能,流光夕影,damage,流光夕影伤害,19.46%*4 + 77.84%
今汐,共鸣技能,流光夕影,damage,神霓飞芒伤害,9.87%*4 + 29.59%*4 + 39.45%
今汐,共鸣回路,万物一心,damage,凌霄·普攻第一段伤害,88.62%
今汐,共鸣回路,万物一心,damage,凌霄·普攻第二段伤害,77.97% + 25.99% + 25.99%
今汐,共鸣回路,万物一心,damage,凌霄·普攻第三段伤害,99.44% + 66.30%
今汐,共鸣回路,万物一心,damage,凌霄·普攻第四段伤害,18.67%*6 + 74.67%
今汐,共鸣回路,万物一心,damage,凌霄·重击伤害,47.72% + 111.34%
今汐,共鸣回路,万物一心,damage,凌霄·闪避反击伤害,43.89% + 32.92%*2 + 109.71%
今汐,共鸣回路,万物一心,damage,逐天取月技能伤害,100.76% + 75.57%*2 + 251.90%
今汐,共鸣回路,万物一心,damage,惊龙破空·熠日伤害,19.89%*6
今汐,共鸣回路,万物一心,damage,惊龙破空·炳星伤害,347.92%
今汐,共鸣解放,移岁诛邪,damage,技能伤害,499.81% + 1166.22%
今汐,变奏技能,蟠龙清辉,damage,技能伤害,159.05%
吟霖,常态攻击,悬丝华刃舞,damage,第一段伤害,28.81%
吟霖,常态攻击,悬丝华刃舞,damage,第二段伤害,33.82%*2
吟霖,常态攻击,悬丝华刃舞,damage,第三段伤害,13.99%*7
吟霖,常态攻击,悬丝华刃舞,damage,第四段伤害,75.16%
吟霖,常态攻击,悬丝华刃舞,damage,重击伤害,29.83%*2
吟霖,常态攻击,悬丝华刃舞,damage,空中攻击伤害,123.27%
吟霖,常态攻击,悬丝华刃舞,damage,闪避反击伤害,24.22%*7
吟霖,共鸣技能,磁殛咆哮,damage,磁殛咆哮伤害,59.65%*3
吟霖,共鸣技能,磁殛咆哮,damage,召雷磁爆伤害,89.47%*4
吟霖,共鸣技能,磁殛咆哮,damage,磁殛爆发伤害,19.89%
吟霖,共鸣回路,千面魅影,damage,千面魅影伤害,178.93%*2
吟霖,共鸣回路,千面魅影,damage,审判之雷伤害,78.64%
吟霖,共鸣解放,破天雷灭击,damage,技能伤害,116.56%*7
吟霖,变奏技能,狂雷飓风,damage,技能伤害,14.32%*10
忌炎,常态攻击,孤枪止戈,damage,第一段伤害,73.16%
忌炎,常态攻击,孤枪止戈,damage,第二段伤害,43.73%
忌炎,常态攻击,孤枪止戈,damage,第三段伤害,36.38%*5
忌炎,常态攻击,孤枪止戈,damage,第四段伤害,66.20%*2
忌炎,常态攻击,孤枪止戈,damage,第五段伤害,23.60%*7+153.45%*2
忌炎,常态攻击,孤枪止戈,damage,重击伤害,22.20%*6
忌炎,常态攻击,孤枪止戈,damage,凌空击伤害,105.96%
忌炎,常态攻击,孤枪止戈,damage,潜渊斩伤害,81.71%
忌炎,常态攻击,孤枪止戈,damage,空中攻击伤害,123.26%
忌炎,常态攻击,孤枪止戈,damage,长空不坠伤害,79.52%
忌炎,常态攻击,孤枪止戈,damage,空中攻击追击伤害,155.66%
忌炎,常态攻击,孤枪止戈,damage,闪避反击伤害,125.85%*2
忌炎,共鸣技能,枪扫风定,damage,技能伤害,106.36%*4
忌炎,共鸣回路,苍龙破阵,damage,苍躣八荒·后动伤害,142.91%*2+428.73%
忌炎,共鸣解放,苍躣八荒·谋定,damage,破阵之枪第一段伤害,65.52%*8
忌炎,共鸣解放,苍躣八荒·谋定,damage,破阵之枪第二段伤害,61.55%*8
忌炎,共鸣解放,苍躣八荒·谋定,damage,破阵之枪第三段伤害,66.76%*8
忌炎,变奏技能,攻其不备,damage,技能伤害,198.81%
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,第一段伤害,35.31%
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,第二段伤害,43.05%*2
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,第三段伤害,55.05%
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,第四段伤害,76.72%
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,飞刃伤害,1.99%*25
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,重击伤害,17.91%*3
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,绞息伤害,36.37% + 44.46%
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,空中攻击伤害,140.76%
漂泊者-女-气动,常态攻击,常态攻击: 刻雾裁风,damage,闪避反击伤害,125.43%
漂泊者-女-气动,共鸣技能,共鸣技能: 裂象,damage,苍息破象伤害,66.44% + 99.66%
漂泊者-女-气动,共鸣技能,共鸣技能: 裂象,damage,碧霄断行伤害,23.37%*3 + 105.15%
漂泊者-女-气动,共鸣回路,共鸣回路: 风息流转,damage,抃风儛润第一段伤害,128.80%
漂泊者-女-气动,共鸣回路,共鸣回路: 风息流转,damage,抃风儛润第二段伤害,141.47%
漂泊者-女-气动,共鸣回路,共鸣回路: 风息流转,damage,缥缈无相第一段伤害,34.30%*5
漂泊者-女-气动,共鸣回路,共鸣回路: 风息流转,damage,缥缈无相第二段伤害,723.03%
漂泊者-女-气动,共鸣解放,共鸣解放: 万象归墟,damage,技能伤害,536.79%
漂泊者-女-气动,变奏技能,变奏技能: 狂岚未尽,damage,技能伤害,79.53% + 119.29%
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,第一段伤害,35.31%
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,第二段伤害,43.05%*2
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,第三段伤害,55.05%
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,第四段伤害,76.72%
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,飞刃伤害,1.99%*25
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,重击伤害,17.91%*3
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,绞息伤害,36.37% + 44.46%
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,空中攻击伤害,140.76%
漂泊者-男-气动,常态攻击,常态攻击: 刻雾裁风,damage,闪避反击伤害,125.43%
漂泊者-男-气动,共鸣技能,共鸣技能: 裂象,damage,苍息破象伤害,66.44% + 99.66%
漂泊者-男-气动,共鸣技能,共鸣技能: 裂象,damage,碧霄断行伤害,23.37%*3 + 105.15%
漂泊者-男-气动,共鸣回路,共鸣回路: 风息流转,damage,抃风儛润第一段伤害,128.80%
漂泊者-男-气动,共鸣回路,共鸣回路: 风息流转,damage,抃风儛润第二段伤害,141.47%
漂泊者-男-气动,共鸣回路,共鸣回路: 风息流转,damage,缥缈无相第一段伤害,34.30%*5
漂泊者-男-气动,共鸣回路,共鸣回路: 风息流转,damage,缥缈无相第二段伤害,723.03%
漂泊者-男-气动,共鸣解放,共鸣解放: 万象归墟,damage,技能伤害,536.79%
漂泊者-男-气动,变奏技能,变奏技能: 狂岚未尽,damage,技能伤害,79.53% + 119.29%
鉴心,常态攻击,风仪拳术,damage,第一段伤害,69.46%
鉴心,常态攻击,风仪拳术,damage,第二段伤害,26.64%*2+79.90%
鉴心,常态攻击,风仪拳术,damage,第三段伤害,41.75%*4
鉴心,常态攻击,风仪拳术,damage,第四段伤害,113.40%
鉴心,常态攻击,风仪拳术,damage,重击伤害,126.07%
鉴心,常态攻击,风仪拳术,damage,空中攻击伤害,123.27%
鉴心,常态攻击,风仪拳术,damage,极限闪避反击伤害,40.83%*2+163.29%
鉴心,共鸣技能,静气循行,damage,行气反击伤害,334.60%
鉴心,共鸣技能,静气循行,damage,降气反击伤害,258.73%
鉴心,共鸣回路,混元气旋,damage,冲拳伤害,248.52%
鉴心,共鸣回路,混元气旋,damage,运气持续伤害,24.86%
鉴心,共鸣回路,混元气旋,damage,小周天震气伤害,139.17%
鉴心,共鸣回路,混元气旋,damage,大周天·内震气伤害,377.74%
鉴心,共鸣回路,混元气旋,damage,大周天·外震气伤害,516.91%
鉴心,共鸣回路,混元气旋,damage,推手伤害,218.70%
鉴心,共鸣解放,涤净力场,damage,共鸣解放持续伤害,29.83%
鉴心,共鸣解放,涤净力场,damage,共鸣解放炸裂伤害,636.20%
鉴心,变奏技能,掌息之要,damage,技能伤害,33.80%*3+67.60%
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,第一段伤害,45.73%*2
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,第二段伤害,99.41%
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,第三段伤害,85.18%+42.59%*3
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,第四段伤害,79.51%*2+106.01%
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,重击伤害,41.36%*5
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,空中攻击伤害,123.27%
卡卡罗,常态攻击,猎犬剑技·獠牙撕扯,damage,闪避反击伤害,66.48%*3+85.47%
卡卡罗,共鸣技能,灭杀指令,damage,灭杀指令第一段伤害,51.57%*2+68.76%
卡卡罗,共鸣技能,灭杀指令,damage,灭杀指令第二段伤害,77.36%*2+103.14%
卡卡罗,共鸣技能,灭杀指令,damage,灭杀指令第三段伤害,214.87%*2
卡卡罗,共鸣回路,猎杀使命,damage,「仁慈」伤害,39.11%*8+78.22%
卡卡罗,共鸣回路,猎杀使命,damage,「死告」伤害,97.77%*8+195.53%
卡卡罗,共鸣解放,幻影蚀刻,damage,技能伤害,596.43%
卡卡罗,共鸣解放,幻影蚀刻,damage,「必要的手段」伤害,198.81%*2
卡卡罗,共鸣解放,幻影蚀刻,damage,重击伤害,62.03%*5
卡卡罗,共鸣解放,幻影蚀刻,damage,闪避反击伤害,56.99%*6
卡卡罗,变奏技能,全境通缉,damage,技能伤害,39.77%*2+59.65%*2
安可,常态攻击,羊咩出击,damage,第一段伤害,55.66%
安可,常态攻击,羊咩出击,damage,第二段伤害,66.20%
安可,常态攻击,羊咩出击,damage,第三段伤害,66.30%*2
安可,常态攻击,羊咩出击,damage,第四段伤害,38.27%*4
安可,常态攻击,羊咩出击,damage,咩咩伤害,238.57%
安可,常态攻击,羊咩出击,damage,重击伤害,187.08%
安可,常态攻击,羊咩出击,damage,闪避反击伤害,125.94%*2
安可,共鸣技能,热力羊咩,damage,热力羊咩伤害,76.61%*8
安可,共鸣技能,热力羊咩,damage,热情欢迎式伤害,339.16%
安可,共鸣回路,黑白羊咩,damage,白咩·失控之炎伤害,334.00%
安可,共鸣回路,黑白羊咩,damage,黑咩·暴走之炎伤害,46.42%*6+495.21%
安可,共鸣解放,黑咩大暴走,damage,黑咩·胡闹第一段伤害,90.18%*2
安可,共鸣解放,黑咩大暴走,damage,黑咩·胡闹第二段伤害,56.40%*3
安可,共鸣解放,黑咩大暴走,damage,黑咩·胡闹第三段伤害,65.99%*4
安可,共鸣解放,黑咩大暴走,damage,黑咩·胡闹第四段伤害,194.01%*3
安可,共鸣解放,黑咩大暴走,damage,黑咩·重击伤害,217.58%
安可,共鸣解放,黑咩大暴走,damage,黑咩·狂热伤害,63.32%*4
安可,共鸣解放,黑咩大暴走,damage,黑咩·闪避反击伤害,65.99%*4
安可,变奏技能,咩咩帮手,damage,技能伤害,198.81%
维里奈,常态攻击,育苗,damage,第一段伤害,37.86%
维里奈,常态攻击,育苗,damage,第二段伤害,51.16%
维里奈,常态攻击,育苗,damage,第三段伤害,25.58%*2
维里奈,常态攻击,育苗,damage,第四段伤害,67.32%
维里奈,常态攻击,育苗,damage,第五段伤害,71.62%
维里奈,常态攻击,育苗,damage,重击伤害,99.41%
维里奈,常态攻击,育苗,damage,空中攻击第一段伤害,56.37%
维里奈,常态攻击,育苗,damage,空中攻击第二段伤害,53.19%
维里奈,常态攻击,育苗,damage,空中攻击第三段伤害,25.42%*3
维里奈,常态攻击,育苗,damage,空中重击伤害,61.64%
维里奈,常态攻击,育苗,damage,闪避反击伤害,129.23%
维里奈,共鸣技能,扩繁试验,damage,技能伤害,35.79%*3+71.58%
维里奈,共鸣回路,星星花绽放,damage,重击·星星花绽放伤害,64.95%+97.42%
维里奈,共鸣回路,星星花绽放,damage,空中攻击·星星花绽放第一段伤害,67.64%
维里奈,共鸣回路,星星花绽放,damage,空中攻击·星星花绽放第二段伤害,63.82%
维里奈,共鸣回路,星星花绽放,damage,空中攻击·星星花绽放第三段伤害,30.50%*3
维里奈,共鸣解放,草木生长,damage,技能伤害,198.81%
维里奈,共鸣解放,草木生长,damage,协同攻击伤害,9.95%
维里奈,变奏技能,蔓延,damage,技能伤害,99.41%
凌阳,常态攻击,常态·凛凛威风拳,damage,第一段伤害,59.65%
凌阳,常态攻击,常态·凛凛威风拳,damage,第二段伤害,79.53%
凌阳,常态攻击,常态·凛凛威风拳,damage,第三段伤害,72.87%*2
凌阳,常态攻击,常态·凛凛威风拳,damage,第四段伤害,20.41%*5+43.72%
凌阳,常态攻击,常态·凛凛威风拳,damage,第五段伤害,152.49%
凌阳,常态攻击,常态·凛凛威风拳,damage,崩拳·当头咆哮伤害,79.53%*2
凌阳,常态攻击,常态·凛凛威风拳,damage,重击伤害,145.73%
凌阳,常态攻击,常态·凛凛威风拳,damage,空中攻击伤害,123.27%
凌阳,常态攻击,常态·凛凛威风拳,damage,闪避反击伤害,126.05%*2
凌阳,共鸣技能,冲掌·势式相承,damage,冲掌·势式相承伤害,132.61%
凌阳,共鸣技能,冲掌·势式相承,damage,惊跃·郁怒追逃伤害,76.25%*2
凌阳,共鸣回路,形神合一,damage,起势·纵地金光伤害,172.37%
凌阳,共鸣回路,形神合一,damage,狂态·摇光金狮舞第一段伤害,87.08%*2+116.11%
凌阳,共鸣回路,形神合一,damage,狂态·摇光金狮舞第二段伤害,31.77%*6
凌阳,共鸣回路,形神合一,damage,飞身式·翻山越涧伤害,82.88%*2
凌阳,共鸣回路,形神合一,damage,凌云式·腿打连环伤害,36.03%*8+192.15%
凌阳,共鸣回路,形神合一,damage,登楼·尾坠千斤伤害,174.96%*2
凌阳,共鸣解放,奋进·狮子奋迅，俱足万行,damage,技能伤害,397.62%
凌阳,变奏技能,出洞·睡狮蛰醒,damage,技能伤害,99.41%*2
漂泊者-男-衍射,常态攻击,化声为形,damage,第一段伤害,59.15%
漂泊者-男-衍射,常态攻击,化声为形,damage,第二段伤害,76.05%
漂泊者-男-衍射,常态攻击,化声为形,damage,第三段伤害,15.21%*5
漂泊者-男-衍射,常态攻击,化声为形,damage,第四段伤害,130.13%
漂泊者-男-衍射,常态攻击,化声为形,damage,极限闪避反击伤害,195.34%
漂泊者-男-衍射,常态攻击,化声为形,damage,重击伤害,19.27%*5
漂泊者-男-衍射,常态攻击,化声为形,damage,鸣奏伤害,76.05%
漂泊者-男-衍射,常态攻击,化声为形,damage,余音伤害,126.75%
漂泊者-男-衍射,常态攻击,化声为形,damage,空中攻击伤害,104.78%
漂泊者-男-衍射,共鸣技能,浮声千斩,damage,技能伤害,236.19%
漂泊者-男-衍射,共鸣回路,万物微尘,damage,浮声千斩·旋音伤害,129.08%*2
漂泊者-男-衍射,共鸣回路,万物微尘,damage,浮声千斩·旋音飞轮伤害,39.77%
漂泊者-男-衍射,共鸣回路,万物微尘,damage,浮声千斩·回声一段伤害,79.53%
漂泊者-男-衍射,共鸣回路,万物微尘,damage,浮声千斩·回声二段伤害,159.05%
漂泊者-男-衍射,共鸣解放,回响奏鸣,damage,技能伤害,198.81%+675.96%
漂泊者-男-衍射,变奏技能,震声,damage,技能伤害,168.99%
漂泊者-女-衍射,常态攻击,化声为形,damage,第一段伤害,59.15%
漂泊者-女-衍射,常态攻击,化声为形,damage,第二段伤害,76.05%
漂泊者-女-衍射,常态攻击,化声为形,damage,第三段伤害,15.21%*5
漂泊者-女-衍射,常态攻击,化声为形,damage,第四段伤害,130.13%
漂泊者-女-衍射,常态攻击,化声为形,damage,极限闪避反击伤害,195.34%
漂泊者-女-衍射,常态攻击,化声为形,damage,重击伤害,19.27%*5
漂泊者-女-衍射,常态攻击,化声为形,damage,鸣奏伤害,76.05%
漂泊者-女-衍射,常态攻击,化声为形,damage,余音伤害,126.75%
漂泊者-女-衍射,常态攻击,化声为形,damage,空中攻击伤害,104.78%
漂泊者-女-衍射,共鸣技能,浮声千斩,damage,技能伤害,236.19%
漂泊者-女-衍射,共鸣回路,万物微尘,damage,浮声千斩·旋音伤害,129.08%*2
漂泊者-女-衍射,共鸣回路,万物微尘,damage,浮声千斩·旋音飞轮伤害,39.77%
漂泊者-女-衍射,共鸣回路,万物微尘,damage,浮声千斩·回声一段伤害,79.53%
漂泊者-女-衍射,共鸣回路,万物微尘,damage,浮声千斩·回声二段伤害,159.05%
漂泊者-女-衍射,共鸣解放,回响奏鸣,damage,技能伤害,198.81%+675.96%
漂泊者-女-衍射,变奏技能,震声,damage,技能伤害,168.99%
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,第一段伤害,56.67%
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,第二段伤害,56.67%*2
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,第三段伤害,85.00%
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,第四段伤害,40.30%*3
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,第五段伤害,94.44%*2
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,重击伤害,95.43%
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,空中攻击伤害,117.10%
漂泊者-男-湮灭,常态攻击,裁羽弑音,damage,闪避反击伤害,179.43%
漂泊者-男-湮灭,共鸣技能,行刃,damage,技能伤害,286.29%*2
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,灭音伤害,228.14%
漂泊者-男-湮灭,共鸣回路,永夜开明,damage,暗流·普攻第一段伤害,56.37%
